"id";"target_no";"cond_c";"cond_q";"expec";"list"
"q5m2nv1l45mkl1c0htrldh01i6";NA;"f2";"q2";"85";2
"q5m2nv1l45mkl1c0htrldh01i6";NA;"f11";"q3";"0";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f3";"q2";"100";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f6";"q2";"100";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f10";"q2";"0";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f4";"q3";"100";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f11";"q2";"100";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f2";"q5";"99";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f12";"q2";"100";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f8";"q4";"99";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f5";"q3";"100";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f14";"q4";"0";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f9";"q2";"99";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f13";"q3";"0";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f7";"q5";"0";2
"q5v4pphr37t8ev3o01g02ur1o0";NA;"f1";"q3";"100";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f4";"q5";"53";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f6";"q5";"68";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f14";"q3";"29";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f1";"q4";"92";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f8";"q5";"0";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f10";"q1";"87";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f9";"q3";"58";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f11";"q2";"100";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f7";"q3";"0";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f2";"q1";"94";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f3";"q4";"0";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f5";"q4";"70";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f13";"q1";"100";2
"r1p22jvkdmoibirbhagr60auc1";NA;"f12";"q3";"94";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f10";"q3";"0";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f5";"q5";"0";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f11";"q1";"86";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f12";"q2";"54";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f7";"q3";"0";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f4";"q4";"33";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f3";"q2";"54";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f8";"q5";"0";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f13";"q1";"91";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f6";"q5";"55";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f14";"q1";"90";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f9";"q2";"87";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f2";"q4";"79";2
"r7l8fmuk1s6kenldjutds8qsd7";NA;"f1";"q1";"31";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f4";"q5";"25";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f3";"q4";"0";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f6";"q4";"0";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f1";"q2";"52";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f14";"q1";"100";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f13";"q2";"29";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f5";"q4";"17";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f11";"q4";"5";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f12";"q1";"100";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f10";"q5";"100";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f2";"q2";"89";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f8";"q2";"85";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f7";"q5";"0";2
"rf04tu5mjbuek6h19t47ljr3h2";NA;"f9";"q3";"27";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f1";"q2";"56";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f10";"q1";"33";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f4";"q4";"5";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f12";"q2";"33";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f3";"q1";"100";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f13";"q1";"100";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f5";"q3";"95";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f2";"q3";"79";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f14";"q4";"37";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f9";"q4";"88";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f8";"q5";"0";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f6";"q5";"73";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f11";"q2";"100";2
"rgqne5uhqj04g27q4icjrv2pf6";NA;"f7";"q1";"0";2
"s6396g0u8247ar0qm4k2eig813";NA;"f13";"q2";"43";2
"s6396g0u8247ar0qm4k2eig813";NA;"f10";"q5";"100";2
"s6396g0u8247ar0qm4k2eig813";NA;"f6";"q2";"100";2
"s6396g0u8247ar0qm4k2eig813";NA;"f3";"q5";"0";2
"s6396g0u8247ar0qm4k2eig813";NA;"f4";"q4";"44";2
"s6396g0u8247ar0qm4k2eig813";NA;"f11";"q2";"100";2
"s6396g0u8247ar0qm4k2eig813";NA;"f1";"q2";"80";2
"s6396g0u8247ar0qm4k2eig813";NA;"f5";"q5";"0";2
"s6396g0u8247ar0qm4k2eig813";NA;"f12";"q3";"75";2
"s6396g0u8247ar0qm4k2eig813";NA;"f9";"q3";"65";2
"s6396g0u8247ar0qm4k2eig813";NA;"f14";"q4";"25";2
"s6396g0u8247ar0qm4k2eig813";NA;"f7";"q2";"63";2
"s6396g0u8247ar0qm4k2eig813";NA;"f8";"q5";"0";2
"s6396g0u8247ar0qm4k2eig813";NA;"f2";"q5";"100";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f9";"q2";"100";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f3";"q2";"86";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f11";"q3";"31";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f4";"q1";"94";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f13";"q5";"8";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f12";"q2";"100";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f2";"q2";"71";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f7";"q3";"58";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f5";"q3";"100";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f10";"q3";"100";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f6";"q4";"80";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f8";"q3";"100";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f1";"q1";"0";2
"scfg5e9k7i4ghmhfhr2r5eh783";NA;"f14";"q2";"100";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f3";"q3";"16";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f4";"q3";"32";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f10";"q2";"8";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f9";"q1";"77";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f2";"q2";"77";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f14";"q4";"0";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f1";"q1";"20";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f5";"q3";"89";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f11";"q4";"64";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f8";"q2";"80";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f12";"q2";"79";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f13";"q5";"0";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f7";"q5";"75";2
"sfpq3da2kqj33e0e9ue4f0d265";NA;"f6";"q4";"15";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f8";"q3";"83";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f12";"q1";"74";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f7";"q1";"0";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f10";"q1";"15";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f3";"q2";"4";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f2";"q2";"17";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f11";"q4";"61";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f6";"q3";"61";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f14";"q5";"0";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f5";"q3";"9";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f13";"q3";"31";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f1";"q1";"18";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f4";"q2";"76";2
"su1s9b5o3spg1cl1d8jmr0r4n3";NA;"f9";"q4";"58";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f7";"q1";"0";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f11";"q4";"53";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f8";"q1";"77";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f3";"q3";"25";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f6";"q1";"38";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f1";"q4";"36";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f9";"q4";"7";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f14";"q5";"0";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f4";"q2";"0";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f10";"q3";"3";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f5";"q5";"0";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f2";"q5";"7";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f13";"q1";"98";2
"tn95f8g8dee2ptbj2k0428sfl4";NA;"f12";"q3";"2";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f4";"q1";"100";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f10";"q3";"36";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f13";"q2";"79";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f1";"q2";"19";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f3";"q5";"0";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f7";"q1";"0";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f12";"q1";"100";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f6";"q5";"92";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f2";"q4";"81";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f8";"q1";"52";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f9";"q4";"40";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f5";"q5";"81";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f11";"q4";"7";2
"unr4upmurd6tb7ufh7vj1hhqn7";NA;"f14";"q1";"100";2
"vct4iv9vi7da34tmtqderkep62";NA;"f5";"q3";"100";2
"vct4iv9vi7da34tmtqderkep62";NA;"f10";"q2";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f4";"q2";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f6";"q3";"49";2
"vct4iv9vi7da34tmtqderkep62";NA;"f11";"q2";"100";2
"vct4iv9vi7da34tmtqderkep62";NA;"f12";"q3";"100";2
"vct4iv9vi7da34tmtqderkep62";NA;"f9";"q5";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f14";"q5";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f1";"q1";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f13";"q2";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f3";"q5";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f7";"q2";"0";2
"vct4iv9vi7da34tmtqderkep62";NA;"f2";"q5";"57";2
"vct4iv9vi7da34tmtqderkep62";NA;"f8";"q1";"77";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f1";"q1";"0";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f11";"q5";"0";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f9";"q3";"0";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f3";"q1";"66";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f8";"q5";"0";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f10";"q4";"38";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f4";"q5";"16";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f2";"q5";"46";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f6";"q2";"71";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f5";"q4";"15";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f7";"q2";"61";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f13";"q3";"29";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f14";"q2";"0";2
"vk83ec5g0h5ljcdgpe7lg1snd6";NA;"f12";"q1";"61";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f11";"q4";"67";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f1";"q4";"85";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f7";"q1";"24";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f10";"q1";"86";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f3";"q5";"5";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f13";"q1";"89";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f8";"q2";"60";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f4";"q1";"91";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f2";"q4";"84";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f9";"q2";"83";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f14";"q2";"81";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f6";"q2";"91";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f5";"q3";"82";2
"vmub1rimb73apk5jhp6rjb5jl0";NA;"f12";"q4";"35";2
"0iag69rtodu334o9o79qju9g32";NA;"f3";"q3";"65";1
"0iag69rtodu334o9o79qju9g32";NA;"f2";"q5";"74";1
"0iag69rtodu334o9o79qju9g32";NA;"f14";"q4";"34";1
"0iag69rtodu334o9o79qju9g32";NA;"f4";"q2";"35";1
"0iag69rtodu334o9o79qju9g32";NA;"f5";"q4";"51";1
"0iag69rtodu334o9o79qju9g32";NA;"f1";"q5";"23";1
"0iag69rtodu334o9o79qju9g32";NA;"f12";"q4";"4";1
"0iag69rtodu334o9o79qju9g32";NA;"f11";"q2";"100";1
"0iag69rtodu334o9o79qju9g32";NA;"f13";"q4";"84";1
"0iag69rtodu334o9o79qju9g32";NA;"f6";"q1";"87";1
"0iag69rtodu334o9o79qju9g32";NA;"f7";"q5";"40";1
"0iag69rtodu334o9o79qju9g32";NA;"f10";"q5";"96";1
"0iag69rtodu334o9o79qju9g32";NA;"f9";"q4";"23";1
"0iag69rtodu334o9o79qju9g32";NA;"f8";"q2";"73";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f9";"q1";"66";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f14";"q2";"27";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f10";"q3";"11";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f3";"q1";"89";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f1";"q1";"12";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f4";"q5";"24";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f8";"q2";"77";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f12";"q4";"23";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f5";"q5";"35";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f7";"q4";"68";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f6";"q5";"75";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f13";"q2";"45";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f11";"q2";"76";1
"0s4ocmjfa52hecqqa6ralh1lq6";NA;"f2";"q5";"42";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f1";"q4";"55";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f5";"q4";"0";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f12";"q2";"62";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f9";"q4";"0";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f13";"q4";"100";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f2";"q4";"100";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f11";"q4";"78";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f3";"q2";"60";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f8";"q1";"100";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f6";"q3";"0";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f4";"q4";"0";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f10";"q2";"0";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f7";"q1";"0";1
"2hgtjn6743mh6vh9a41d2qsem1";NA;"f14";"q5";"0";1
"2jk604hc37m9vkptru23hrio74";NA;"f1";"q3";"100";1
"2jk604hc37m9vkptru23hrio74";NA;"f3";"q3";"81";1
"2jk604hc37m9vkptru23hrio74";NA;"f2";"q4";"91";1
"2jk604hc37m9vkptru23hrio74";NA;"f4";"q4";"0";1
"2jk604hc37m9vkptru23hrio74";NA;"f8";"q1";"100";1
"2jk604hc37m9vkptru23hrio74";NA;"f14";"q3";"54";1
"2jk604hc37m9vkptru23hrio74";NA;"f5";"q1";"92";1
"2jk604hc37m9vkptru23hrio74";NA;"f10";"q3";"23";1
"2jk604hc37m9vkptru23hrio74";NA;"f6";"q4";"0";1
"2jk604hc37m9vkptru23hrio74";NA;"f11";"q1";"0";1
"2jk604hc37m9vkptru23hrio74";NA;"f12";"q4";"0";1
"2jk604hc37m9vkptru23hrio74";NA;"f13";"q1";"100";1
"2jk604hc37m9vkptru23hrio74";NA;"f9";"q3";"82";1
"2jk604hc37m9vkptru23hrio74";NA;"f7";"q4";"100";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f14";"q3";"23";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f11";"q4";"68";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f12";"q1";"68";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f4";"q3";"22";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f10";"q3";"0";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f13";"q2";"100";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f5";"q5";"0";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f7";"q2";"99";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f9";"q3";"54";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f2";"q4";"100";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f1";"q4";"100";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f6";"q4";"0";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f8";"q1";"100";1
"2r4s0ehqkdoscjj4lk4rlbrpr0";NA;"f3";"q1";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f3";"q1";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f4";"q3";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f8";"q4";"32";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f5";"q5";"21";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f10";"q2";"87";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f12";"q2";"81";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f2";"q1";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f13";"q1";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f11";"q5";"0";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f6";"q2";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f7";"q5";"93";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f14";"q4";"11";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f1";"q2";"100";1
"3026gvnis4cqkne9tb1cva17u3";NA;"f9";"q2";"100";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f8";"q3";"95";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f4";"q1";"100";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f3";"q2";"3";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f9";"q5";"0";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f10";"q3";"2";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f11";"q1";"2";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f2";"q4";"51";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f1";"q3";"100";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f6";"q1";"35";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f5";"q2";"21";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f14";"q4";"0";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f13";"q4";"100";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f12";"q5";"0";1
"3qj8bgr9seisuc0m43bp1pa3f7";NA;"f7";"q1";"0";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f5";"q1";"48";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f2";"q5";"55";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f6";"q5";"55";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f9";"q3";"32";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f3";"q5";"0";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f12";"q4";"0";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f13";"q1";"82";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f1";"q5";"0";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f7";"q3";"2";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f10";"q4";"68";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f14";"q2";"0";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f4";"q5";"2";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f8";"q1";"5";1
"3uhr90kuc4bo4rk172kh4d2su0";NA;"f11";"q2";"100";1
"4rok3rh2od1t648oikmnimpea7";NA;"f3";"q2";"67";1
"4rok3rh2od1t648oikmnimpea7";NA;"f6";"q1";"41";1
"4rok3rh2od1t648oikmnimpea7";NA;"f9";"q3";"32";1
"4rok3rh2od1t648oikmnimpea7";NA;"f14";"q4";"25";1
"4rok3rh2od1t648oikmnimpea7";NA;"f10";"q5";"97";1
"4rok3rh2od1t648oikmnimpea7";NA;"f11";"q5";"0";1
"4rok3rh2od1t648oikmnimpea7";NA;"f13";"q1";"100";1
"4rok3rh2od1t648oikmnimpea7";NA;"f1";"q2";"0";1
"4rok3rh2od1t648oikmnimpea7";NA;"f7";"q3";"58";1
"4rok3rh2od1t648oikmnimpea7";NA;"f5";"q2";"60";1
"4rok3rh2od1t648oikmnimpea7";NA;"f4";"q3";"38";1
"4rok3rh2od1t648oikmnimpea7";NA;"f2";"q3";"54";1
"4rok3rh2od1t648oikmnimpea7";NA;"f12";"q2";"41";1
"4rok3rh2od1t648oikmnimpea7";NA;"f8";"q4";"40";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f12";"q4";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f6";"q3";"24";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f2";"q3";"73";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f5";"q4";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f4";"q1";"81";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f1";"q4";"60";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f11";"q4";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f3";"q4";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f9";"q5";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f13";"q1";"94";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f7";"q3";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f14";"q4";"0";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f8";"q3";"68";1
"4u2fh3upvpv19cuhtv5glic5v5";NA;"f10";"q2";"20";1
"551u44521pgierr42jpf496ck6";NA;"f12";"q5";"0";1
"551u44521pgierr42jpf496ck6";NA;"f5";"q3";"50";1
"551u44521pgierr42jpf496ck6";NA;"f14";"q2";"34";1
"551u44521pgierr42jpf496ck6";NA;"f3";"q3";"79";1
"551u44521pgierr42jpf496ck6";NA;"f4";"q4";"10";1
"551u44521pgierr42jpf496ck6";NA;"f6";"q5";"55";1
"551u44521pgierr42jpf496ck6";NA;"f8";"q4";"19";1
"551u44521pgierr42jpf496ck6";NA;"f13";"q2";"45";1
"551u44521pgierr42jpf496ck6";NA;"f10";"q4";"61";1
"551u44521pgierr42jpf496ck6";NA;"f9";"q4";"51";1
"551u44521pgierr42jpf496ck6";NA;"f7";"q4";"47";1
"551u44521pgierr42jpf496ck6";NA;"f1";"q2";"80";1
"551u44521pgierr42jpf496ck6";NA;"f11";"q1";"38";1
"551u44521pgierr42jpf496ck6";NA;"f2";"q3";"64";1
"6g6n9s01i9p4lhbdsef64jlko4";NA;"f7";"q4";"47";1
"6g6n9s01i9p4lhbdsef64jlko4";NA;"f8";"q5";"1";1
