"id";"cond_c";"target_no";"condA";"condB";"judgment";"list"
"8vh69if41130qf30atksv0ska4";"f";"5";"dm";"no_dm";-100;6
"8vh69if41130qf30atksv0ska4";"control";"3";"definite";"pro";100;6
"8vh69if41130qf30atksv0ska4";"f";"6";"no_dm";"dm";100;6
"8vh69if41130qf30atksv0ska4";"f";"2";"unfront";"front";37;6
"8vh69if41130qf30atksv0ska4";"f";"7";"no_dm";"dm";100;6
"8vh69if41130qf30atksv0ska4";"f";"3";"front";"unfront";-44;6
"93f601hc0bbub5nv641ibuq5r0";"f";"1";"front";"unfront";60;6
"93f601hc0bbub5nv641ibuq5r0";"f";"2";"front";"unfront";54;6
"93f601hc0bbub5nv641ibuq5r0";"control";"3";"definite";"pro";83;6
"93f601hc0bbub5nv641ibuq5r0";"f";"5";"no_dm";"dm";91;6
"93f601hc0bbub5nv641ibuq5r0";"f";"4";"front";"unfront";100;6
"93f601hc0bbub5nv641ibuq5r0";"f";"3";"front";"unfront";100;6
"93f601hc0bbub5nv641ibuq5r0";"f";"7";"no_dm";"dm";98;6
"93f601hc0bbub5nv641ibuq5r0";"control";"2";"definite";"pro";-58;6
"93f601hc0bbub5nv641ibuq5r0";"control";"1";"definite";"pro";-75;6
"93f601hc0bbub5nv641ibuq5r0";"f";"6";"no_dm";"dm";75;6
"93f601hc0bbub5nv641ibuq5r0";"f";"8";"no_dm";"dm";78;6
"93f601hc0bbub5nv641ibuq5r0";"control";"4";"definite";"pro";60;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"2";"front";"unfront";45;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"3";"unfront";"front";-51;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"8";"no_dm";"dm";53;6
"abbhfesn4tmomkpf7c6ajs6483";"control";"3";"definite";"pro";20;6
"abbhfesn4tmomkpf7c6ajs6483";"control";"4";"definite";"pro";0;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"1";"front";"unfront";-30;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"6";"no_dm";"dm";100;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"7";"dm";"no_dm";100;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"4";"unfront";"front";0;6
"abbhfesn4tmomkpf7c6ajs6483";"control";"2";"definite";"pro";-100;6
"abbhfesn4tmomkpf7c6ajs6483";"f";"5";"no_dm";"dm";45;6
"abbhfesn4tmomkpf7c6ajs6483";"control";"1";"definite";"pro";-100;6
"d1d0vimve09ehvqh5tka4u1302";"f";"2";"front";"unfront";68;6
"d1d0vimve09ehvqh5tka4u1302";"f";"6";"dm";"no_dm";-44;6
"d1d0vimve09ehvqh5tka4u1302";"f";"5";"no_dm";"dm";70;6
"d1d0vimve09ehvqh5tka4u1302";"f";"3";"front";"unfront";-41;6
"d1d0vimve09ehvqh5tka4u1302";"f";"7";"no_dm";"dm";53;6
"d1d0vimve09ehvqh5tka4u1302";"f";"8";"dm";"no_dm";40;6
"d1d0vimve09ehvqh5tka4u1302";"control";"4";"definite";"pro";27;6
"d1d0vimve09ehvqh5tka4u1302";"f";"1";"unfront";"front";27;6
"d1d0vimve09ehvqh5tka4u1302";"control";"2";"definite";"pro";-50;6
"d1d0vimve09ehvqh5tka4u1302";"control";"3";"definite";"pro";31;6
"d1d0vimve09ehvqh5tka4u1302";"control";"1";"definite";"pro";-43;6
"d1d0vimve09ehvqh5tka4u1302";"f";"4";"front";"unfront";43;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"8";"no_dm";"dm";100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"4";"definite";"pro";-100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"3";"definite";"pro";62;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"2";"definite";"pro";-100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"2";"front";"unfront";-65;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"4";"unfront";"front";-53;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"7";"no_dm";"dm";27;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"1";"front";"unfront";52;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"6";"no_dm";"dm";-17;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"control";"1";"definite";"pro";-70;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"5";"no_dm";"dm";100;6
"fhftnmhm67q3dvj8jp2c7ol3o7";"f";"3";"front";"unfront";37;6
"hj98jir8ukoq7quihgachvlfk4";"control";"3";"definite";"pro";-79;6
"hj98jir8ukoq7quihgachvlfk4";"f";"1";"front";"unfront";-12;6
"hj98jir8ukoq7quihgachvlfk4";"control";"1";"definite";"pro";-34;6
"hj98jir8ukoq7quihgachvlfk4";"f";"3";"unfront";"front";-16;6
"hj98jir8ukoq7quihgachvlfk4";"f";"5";"dm";"no_dm";-64;6
"hj98jir8ukoq7quihgachvlfk4";"f";"8";"dm";"no_dm";-61;6
"hj98jir8ukoq7quihgachvlfk4";"control";"4";"definite";"pro";5;6
"hj98jir8ukoq7quihgachvlfk4";"f";"2";"unfront";"front";0;6
"hj98jir8ukoq7quihgachvlfk4";"f";"4";"front";"unfront";15;6
"hj98jir8ukoq7quihgachvlfk4";"f";"7";"no_dm";"dm";-67;6
"hj98jir8ukoq7quihgachvlfk4";"control";"2";"definite";"pro";-37;6
"hj98jir8ukoq7quihgachvlfk4";"f";"6";"dm";"no_dm";-55;6
"krro4e84h4s1ksf3p1kc69evu1";"control";"1";"definite";"pro";-100;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"3";"unfront";"front";-64;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"7";"no_dm";"dm";75;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"1";"front";"unfront";-25;6
"krro4e84h4s1ksf3p1kc69evu1";"control";"3";"definite";"pro";77;6
"krro4e84h4s1ksf3p1kc69evu1";"control";"2";"definite";"pro";-85;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"6";"dm";"no_dm";-39;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"4";"front";"unfront";100;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"5";"no_dm";"dm";90;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"8";"dm";"no_dm";-75;6
"krro4e84h4s1ksf3p1kc69evu1";"control";"4";"definite";"pro";67;6
"krro4e84h4s1ksf3p1kc69evu1";"f";"2";"front";"unfront";69;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"2";"unfront";"front";0;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"3";"front";"unfront";1;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"1";"definite";"pro";-54;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"5";"no_dm";"dm";-89;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"7";"no_dm";"dm";83;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"4";"unfront";"front";-91;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"2";"definite";"pro";-91;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"3";"definite";"pro";-80;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"1";"unfront";"front";-87;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"6";"no_dm";"dm";85;6
"tvbj3e26kc9o4ee417k9ncpj27";"f";"8";"dm";"no_dm";-86;6
"tvbj3e26kc9o4ee417k9ncpj27";"control";"4";"definite";"pro";-75;6
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"1";"unfront";"front";-61;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"4";"unfront";"front";-71;7
"0c9vqgcc5q50ft4939sr1p5mc2";"control";"2";"definite";"pro";-78;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"8";"dm";"no_dm";-79;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"5";"no_dm";"dm";75;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"2";"front";"unfront";61;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"3";"front";"unfront";68;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"6";"dm";"no_dm";-71;7
"0c9vqgcc5q50ft4939sr1p5mc2";"control";"4";"definite";"pro";21;7
"0c9vqgcc5q50ft4939sr1p5mc2";"f";"7";"dm";"no_dm";-55;7
"0c9vqgcc5q50ft4939sr1p5mc2";"control";"1";"definite";"pro";-40;7
"0c9vqgcc5q50ft4939sr1p5mc2";"control";"3";"definite";"pro";12;7
"2ef37csmibs7t63mni1u88jes0";"control";"1";"definite";"pro";-71;7
"2ef37csmibs7t63mni1u88jes0";"f";"3";"front";"unfront";70;7
"2ef37csmibs7t63mni1u88jes0";"control";"3";"definite";"pro";95;7
"2ef37csmibs7t63mni1u88jes0";"f";"6";"no_dm";"dm";14;7
"2ef37csmibs7t63mni1u88jes0";"f";"7";"dm";"no_dm";-70;7
"2ef37csmibs7t63mni1u88jes0";"f";"2";"front";"unfront";85;7
"2ef37csmibs7t63mni1u88jes0";"f";"8";"no_dm";"dm";81;7
"2ef37csmibs7t63mni1u88jes0";"f";"4";"front";"unfront";65;7
"2ef37csmibs7t63mni1u88jes0";"f";"1";"front";"unfront";-57;7
"2ef37csmibs7t63mni1u88jes0";"control";"2";"definite";"pro";-57;7
"2ef37csmibs7t63mni1u88jes0";"control";"4";"definite";"pro";100;7
"2ef37csmibs7t63mni1u88jes0";"f";"5";"dm";"no_dm";-90;7
"3kqf87t4rhquh5dbou92eliqs3";"control";"4";"definite";"pro";100;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"7";"dm";"no_dm";-100;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"6";"dm";"no_dm";100;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"2";"front";"unfront";-57;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"8";"dm";"no_dm";100;7
"3kqf87t4rhquh5dbou92eliqs3";"control";"1";"definite";"pro";-37;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"1";"unfront";"front";30;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"3";"unfront";"front";-83;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"5";"no_dm";"dm";-47;7
"3kqf87t4rhquh5dbou92eliqs3";"f";"4";"unfront";"front";-28;7
"3kqf87t4rhquh5dbou92eliqs3";"control";"3";"definite";"pro";71;7
"3kqf87t4rhquh5dbou92eliqs3";"control";"2";"definite";"pro";-49;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"5";"dm";"no_dm";-92;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"3";"front";"unfront";8;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"control";"1";"definite";"pro";-98;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"4";"unfront";"front";-81;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"2";"unfront";"front";-83;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"8";"no_dm";"dm";97;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"7";"no_dm";"dm";95;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"control";"3";"definite";"pro";92;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"6";"dm";"no_dm";76;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"control";"4";"definite";"pro";68;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"f";"1";"front";"unfront";-59;7
"ac7r3o3tdtn3j0lt3lf7d28nh3";"control";"2";"definite";"pro";-100;7
"drcfcre1lid7jgqsvv2aqn97e3";"control";"1";"definite";"pro";-100;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"5";"dm";"no_dm";-100;7
"drcfcre1lid7jgqsvv2aqn97e3";"control";"3";"definite";"pro";100;7
"drcfcre1lid7jgqsvv2aqn97e3";"control";"4";"definite";"pro";100;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"4";"unfront";"front";-100;7
"drcfcre1lid7jgqsvv2aqn97e3";"control";"2";"definite";"pro";-100;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"8";"dm";"no_dm";-100;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"3";"front";"unfront";100;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"7";"no_dm";"dm";100;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"1";"unfront";"front";-1;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"2";"unfront";"front";-70;7
"drcfcre1lid7jgqsvv2aqn97e3";"f";"6";"dm";"no_dm";-100;7
"g3o2526la9u1d9judriql27ka2";"control";"3";"definite";"pro";100;7
"g3o2526la9u1d9judriql27ka2";"f";"6";"no_dm";"dm";100;7
"g3o2526la9u1d9judriql27ka2";"f";"3";"unfront";"front";76;7
"g3o2526la9u1d9judriql27ka2";"f";"2";"unfront";"front";-100;7
"g3o2526la9u1d9judriql27ka2";"control";"2";"definite";"pro";-100;7
"g3o2526la9u1d9judriql27ka2";"f";"7";"no_dm";"dm";100;7
"g3o2526la9u1d9judriql27ka2";"f";"1";"unfront";"front";-100;7
"g3o2526la9u1d9judriql27ka2";"f";"4";"unfront";"front";-100;7
"g3o2526la9u1d9judriql27ka2";"control";"1";"definite";"pro";-100;7
"g3o2526la9u1d9judriql27ka2";"f";"8";"dm";"no_dm";-78;7
"g3o2526la9u1d9judriql27ka2";"control";"4";"definite";"pro";100;7
"g3o2526la9u1d9judriql27ka2";"f";"5";"no_dm";"dm";100;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"1";"front";"unfront";60;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"4";"unfront";"front";-69;7
"gtdepkrkcjp4ofn2dhqbolo987";"control";"4";"definite";"pro";79;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"8";"dm";"no_dm";-89;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"7";"dm";"no_dm";-77;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"6";"dm";"no_dm";52;7
"gtdepkrkcjp4ofn2dhqbolo987";"control";"3";"definite";"pro";79;7
"gtdepkrkcjp4ofn2dhqbolo987";"control";"2";"definite";"pro";-78;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"3";"unfront";"front";-54;7
"gtdepkrkcjp4ofn2dhqbolo987";"control";"1";"definite";"pro";-90;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"5";"dm";"no_dm";-91;7
"gtdepkrkcjp4ofn2dhqbolo987";"f";"2";"front";"unfront";91;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"2";"unfront";"front";31;7
"ihu6f71d170g4vrl516eg6bfc0";"control";"4";"definite";"pro";100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"8";"no_dm";"dm";100;7
"ihu6f71d170g4vrl516eg6bfc0";"control";"1";"definite";"pro";-100;7
"ihu6f71d170g4vrl516eg6bfc0";"control";"3";"definite";"pro";100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"4";"unfront";"front";-100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"7";"dm";"no_dm";-100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"6";"dm";"no_dm";-100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"5";"dm";"no_dm";-100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"1";"unfront";"front";-1;7
"ihu6f71d170g4vrl516eg6bfc0";"control";"2";"definite";"pro";-100;7
"ihu6f71d170g4vrl516eg6bfc0";"f";"3";"front";"unfront";-40;7
"mrorjnpedhrnb2k3km1drfj4i1";"control";"1";"definite";"pro";-100;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"7";"no_dm";"dm";100;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"3";"unfront";"front";0;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"6";"no_dm";"dm";0;7
"mrorjnpedhrnb2k3km1drfj4i1";"control";"4";"definite";"pro";100;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"4";"front";"unfront";0;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"8";"no_dm";"dm";100;7
"mrorjnpedhrnb2k3km1drfj4i1";"control";"3";"definite";"pro";100;7
"mrorjnpedhrnb2k3km1drfj4i1";"control";"2";"definite";"pro";-100;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"5";"no_dm";"dm";100;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"2";"unfront";"front";100;7
"mrorjnpedhrnb2k3km1drfj4i1";"f";"1";"unfront";"front";100;7
"svvfpg8o6dj15l178i2pniak77";"f";"5";"no_dm";"dm";100;7
"svvfpg8o6dj15l178i2pniak77";"control";"3";"definite";"pro";100;7
"svvfpg8o6dj15l178i2pniak77";"f";"8";"no_dm";"dm";100;7
"svvfpg8o6dj15l178i2pniak77";"f";"3";"front";"unfront";0;7
"svvfpg8o6dj15l178i2pniak77";"f";"4";"unfront";"front";-100;7
"svvfpg8o6dj15l178i2pniak77";"f";"2";"front";"unfront";100;7
"svvfpg8o6dj15l178i2pniak77";"f";"6";"dm";"no_dm";0;7
"svvfpg8o6dj15l178i2pniak77";"f";"7";"dm";"no_dm";-100;7
"svvfpg8o6dj15l178i2pniak77";"control";"4";"definite";"pro";100;7
"svvfpg8o6dj15l178i2pniak77";"f";"1";"unfront";"front";-45;7
"svvfpg8o6dj15l178i2pniak77";"control";"2";"definite";"pro";-100;7
"svvfpg8o6dj15l178i2pniak77";"control";"1";"definite";"pro";-100;7
"tc72aetro5onkedjjqd88pvk35";"control";"4";"definite";"pro";56;7
"tc72aetro5onkedjjqd88pvk35";"f";"2";"unfront";"front";-97;7
"tc72aetro5onkedjjqd88pvk35";"control";"1";"definite";"pro";99;7
"tc72aetro5onkedjjqd88pvk35";"control";"2";"definite";"pro";-100;7
"tc72aetro5onkedjjqd88pvk35";"f";"6";"dm";"no_dm";-24;7
"tc72aetro5onkedjjqd88pvk35";"control";"3";"definite";"pro";88;7
"tc72aetro5onkedjjqd88pvk35";"f";"7";"no_dm";"dm";-15;7
"tc72aetro5onkedjjqd88pvk35";"f";"4";"front";"unfront";82;7
"tc72aetro5onkedjjqd88pvk35";"f";"8";"no_dm";"dm";92;7
"tc72aetro5onkedjjqd88pvk35";"f";"5";"no_dm";"dm";94;7
"tc72aetro5onkedjjqd88pvk35";"f";"1";"unfront";"front";7;7
"tc72aetro5onkedjjqd88pvk35";"f";"3";"front";"unfront";74;7
"udq6vlm8muacojllapsk6v4gb1";"f";"8";"dm";"no_dm";-100;7
"udq6vlm8muacojllapsk6v4gb1";"f";"4";"unfront";"front";-30;7
"udq6vlm8muacojllapsk6v4gb1";"f";"2";"front";"unfront";-37;7
"udq6vlm8muacojllapsk6v4gb1";"f";"5";"no_dm";"dm";91;7
"udq6vlm8muacojllapsk6v4gb1";"f";"3";"front";"unfront";57;7
"udq6vlm8muacojllapsk6v4gb1";"f";"6";"dm";"no_dm";-98;7
"udq6vlm8muacojllapsk6v4gb1";"control";"1";"definite";"pro";-80;7
"udq6vlm8muacojllapsk6v4gb1";"control";"3";"definite";"pro";49;7
"udq6vlm8muacojllapsk6v4gb1";"f";"1";"unfront";"front";31;7
"udq6vlm8muacojllapsk6v4gb1";"f";"7";"no_dm";"dm";100;7
"udq6vlm8muacojllapsk6v4gb1";"control";"4";"definite";"pro";91;7
"udq6vlm8muacojllapsk6v4gb1";"control";"2";"definite";"pro";-93;7
"v02au8e5nlvjjea26rie4g32e6";"control";"1";"definite";"pro";-100;7
"v02au8e5nlvjjea26rie4g32e6";"f";"4";"unfront";"front";-43;7
"v02au8e5nlvjjea26rie4g32e6";"f";"2";"unfront";"front";-59;7
"v02au8e5nlvjjea26rie4g32e6";"f";"6";"dm";"no_dm";0;7
"v02au8e5nlvjjea26rie4g32e6";"control";"2";"definite";"pro";-92;7
"v02au8e5nlvjjea26rie4g32e6";"f";"1";"unfront";"front";25;7
"v02au8e5nlvjjea26rie4g32e6";"f";"7";"dm";"no_dm";-93;7
"v02au8e5nlvjjea26rie4g32e6";"f";"5";"no_dm";"dm";92;7
"v02au8e5nlvjjea26rie4g32e6";"control";"3";"definite";"pro";94;7
"v02au8e5nlvjjea26rie4g32e6";"control";"4";"definite";"pro";95;7
"v02au8e5nlvjjea26rie4g32e6";"f";"8";"no_dm";"dm";90;7
"v02au8e5nlvjjea26rie4g32e6";"f";"3";"front";"unfront";76;7
"v4qnakrf1kboei4tj5dnuppgj3";"control";"2";"definite";"pro";-100;7
"v4qnakrf1kboei4tj5dnuppgj3";"control";"3";"definite";"pro";100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"8";"dm";"no_dm";35;7
"v4qnakrf1kboei4tj5dnuppgj3";"control";"4";"definite";"pro";100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"4";"front";"unfront";-100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"1";"unfront";"front";92;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"3";"front";"unfront";100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"7";"dm";"no_dm";-100;7
"v4qnakrf1kboei4tj5dnuppgj3";"control";"1";"definite";"pro";-100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"6";"dm";"no_dm";-100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"5";"dm";"no_dm";-100;7
"v4qnakrf1kboei4tj5dnuppgj3";"f";"2";"unfront";"front";100;7
"vj59eb3u19ojrsd5d62fqdtlm5";"control";"2";"definite";"pro";-91;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"5";"dm";"no_dm";-93;7
"vj59eb3u19ojrsd5d62fqdtlm5";"control";"4";"definite";"pro";57;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"4";"unfront";"front";-100;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"8";"no_dm";"dm";100;7
"vj59eb3u19ojrsd5d62fqdtlm5";"control";"1";"definite";"pro";-89;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"3";"front";"unfront";68;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"1";"unfront";"front";-31;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"2";"front";"unfront";59;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"7";"dm";"no_dm";-81;7
"vj59eb3u19ojrsd5d62fqdtlm5";"control";"3";"definite";"pro";75;7
"vj59eb3u19ojrsd5d62fqdtlm5";"f";"6";"dm";"no_dm";-44;7
"2bu65to5oblaidmgltugtu9au3";"f";"1";"front";"unfront";-82;8
"2bu65to5oblaidmgltugtu9au3";"f";"3";"unfront";"front";73;8
"2bu65to5oblaidmgltugtu9au3";"control";"4";"definite";"pro";100;8
"2bu65to5oblaidmgltugtu9au3";"f";"7";"no_dm";"dm";66;8
"2bu65to5oblaidmgltugtu9au3";"control";"1";"definite";"pro";-100;8
"2bu65to5oblaidmgltugtu9au3";"f";"6";"dm";"no_dm";-100;8
"2bu65to5oblaidmgltugtu9au3";"f";"8";"no_dm";"dm";87;8
"2bu65to5oblaidmgltugtu9au3";"f";"4";"front";"unfront";-90;8
"2bu65to5oblaidmgltugtu9au3";"control";"2";"definite";"pro";-100;8
"2bu65to5oblaidmgltugtu9au3";"control";"3";"definite";"pro";100;8
"2bu65to5oblaidmgltugtu9au3";"f";"5";"dm";"no_dm";-100;8
"2bu65to5oblaidmgltugtu9au3";"f";"2";"front";"unfront";-98;8
"37rgnv4eitivjtl9jli6rt6sj6";"control";"1";"definite";"pro";-100;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"3";"front";"unfront";100;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"4";"front";"unfront";37;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"1";"unfront";"front";0;8
"37rgnv4eitivjtl9jli6rt6sj6";"control";"2";"definite";"pro";-99;8
"37rgnv4eitivjtl9jli6rt6sj6";"control";"4";"definite";"pro";76;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"2";"front";"unfront";24;8
"37rgnv4eitivjtl9jli6rt6sj6";"control";"3";"definite";"pro";100;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"6";"dm";"no_dm";-1;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"8";"no_dm";"dm";-47;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"5";"dm";"no_dm";-85;8
"37rgnv4eitivjtl9jli6rt6sj6";"f";"7";"dm";"no_dm";-38;8
"42p49lm85kicacbt75k4ek1ds4";"f";"6";"dm";"no_dm";-86;8
"42p49lm85kicacbt75k4ek1ds4";"f";"4";"front";"unfront";100;8
"42p49lm85kicacbt75k4ek1ds4";"control";"1";"definite";"pro";-86;8
"42p49lm85kicacbt75k4ek1ds4";"f";"8";"no_dm";"dm";69;8
"42p49lm85kicacbt75k4ek1ds4";"f";"2";"front";"unfront";65;8
"42p49lm85kicacbt75k4ek1ds4";"control";"4";"definite";"pro";46;8
"42p49lm85kicacbt75k4ek1ds4";"f";"7";"dm";"no_dm";-41;8
"42p49lm85kicacbt75k4ek1ds4";"control";"3";"definite";"pro";-45;8
"42p49lm85kicacbt75k4ek1ds4";"f";"1";"front";"unfront";54;8
"42p49lm85kicacbt75k4ek1ds4";"f";"5";"no_dm";"dm";86;8
"42p49lm85kicacbt75k4ek1ds4";"control";"2";"definite";"pro";-78;8
"42p49lm85kicacbt75k4ek1ds4";"f";"3";"unfront";"front";53;8
"67phf0s9kvtvmfv23durt2bc66";"f";"2";"front";"unfront";72;8
"67phf0s9kvtvmfv23durt2bc66";"f";"7";"dm";"no_dm";-100;8
"67phf0s9kvtvmfv23durt2bc66";"control";"1";"definite";"pro";-100;8
"67phf0s9kvtvmfv23durt2bc66";"f";"8";"dm";"no_dm";-100;8
"67phf0s9kvtvmfv23durt2bc66";"f";"5";"dm";"no_dm";-100;8
"67phf0s9kvtvmfv23durt2bc66";"f";"4";"unfront";"front";-57;8
"67phf0s9kvtvmfv23durt2bc66";"f";"1";"front";"unfront";65;8
"67phf0s9kvtvmfv23durt2bc66";"f";"3";"front";"unfront";-90;8
"67phf0s9kvtvmfv23durt2bc66";"f";"6";"dm";"no_dm";-89;8
"67phf0s9kvtvmfv23durt2bc66";"control";"2";"definite";"pro";-62;8
"67phf0s9kvtvmfv23durt2bc66";"control";"3";"definite";"pro";57;8
"67phf0s9kvtvmfv23durt2bc66";"control";"4";"definite";"pro";52;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"6";"no_dm";"dm";0;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"4";"unfront";"front";-1;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"3";"unfront";"front";-1;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"1";"front";"unfront";-14;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"1";"definite";"pro";-81;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"2";"definite";"pro";-34;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"4";"definite";"pro";-1;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"7";"no_dm";"dm";38;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"5";"no_dm";"dm";15;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"8";"no_dm";"dm";100;8
"7l4bvtorfjt53sdaai6d10ai34";"control";"3";"definite";"pro";-100;8
"7l4bvtorfjt53sdaai6d10ai34";"f";"2";"front";"unfront";0;8
"c9unlsbjncaimprrlddeeenu62";"f";"2";"unfront";"front";62;8
"c9unlsbjncaimprrlddeeenu62";"f";"3";"unfront";"front";-4;8
